Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2022-02-10 10:35:46,24.154.18.124,210.235.249.199,46906,37129,ICMP,154,Control,DNS,"Iste repudiandae ex iure ut eaque sapiente.
In quae unde earum perferendis fugiat. Iusto tempore aperiam et doloribus quaerat veniam tempora.",IoC Detected,77.22,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Lakshay Bora,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hak-TW) AppleWebKit/534.11.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.11.7",Segment A,"Bhiwani, Kerala",,,Alert Data,Firewall
2021-02-15 02:33:26,11.167.130.89,54.201.38.101,31984,29258,ICMP,157,Control,FTP,Soluta blanditiis soluta repellat maxime reprehenderit. Odit placeat non atque doloremque iure. A pariatur quo animi ut explicabo aliquid.,,27.52,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Zara Luthra,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; my-MM) AppleWebKit/532.24.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.24.1",Segment C,"Aligarh, Rajasthan",148.250.236.25,,,Server
2021-08-26 08:52:57,178.36.230.165,146.249.230.2,39054,46241,TCP,1314,Data,DNS,Voluptates eum nisi dicta. Nihil eum nihil.,,70.0,,DDoS,Known Pattern A,Logged,Low,Siya Goel,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; yo-NG) AppleWebKit/533.49.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.49.5",Segment A,"Patna, Kerala",,,,Server
2020-06-18 14:29:41,159.140.215.163,171.72.137.48,29990,45816,ICMP,502,Control,HTTP,Esse alias cumque facilis nostrum dolores omnis. Officia nihil consectetur impedit tenetur exercitationem. Ducimus modi vero quod cupiditate. Explicabo dignissimos asperiores totam.,IoC Detected,53.49,,DDoS,Known Pattern B,Logged,Medium,Ranbir Batta,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/19.0.840.0 Mobile/77R687 Safari/534.0",Segment B,"Latur, Maharashtra",159.155.170.121,,Alert Data,Firewall
2023-04-30 08:55:51,219.59.8.159,35.61.127.68,58369,49498,ICMP,821,Data,FTP,"Amet fuga ratione esse laboriosam.
Ratione eum qui commodi. Sed asperiores ratione vitae.",IoC Detected,91.91,Alert Triggered,Malware,Known Pattern A,Ignored,High,Eshani Raju,Mozilla/5.0 (Android 3.2.1; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,Segment C,"Lucknow, Arunachal Pradesh",,Log Data,Alert Data,Server
2022-11-26 04:33:25,100.14.125.214,99.102.240.169,16798,8538,TCP,420,Control,HTTP,Adipisci maiores voluptatum ipsam. Labore cupiditate odit suscipit eligendi suscipit perferendis.,IoC Detected,86.13,,Intrusion,Known Pattern B,Logged,Medium,Parinaaz Sharma,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; br-FR) AppleWebKit/533.21.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.21.7",Segment B,"Hajipur, Uttarakhand",,Log Data,Alert Data,Firewall
2021-07-24 00:47:25,222.233.35.218,181.229.18.100,60798,12462,ICMP,141,Control,FTP,"Aliquam ipsum error velit. Consectetur adipisci sed aspernatur tempora.
Natus cumque eius perferendis. Sequi facilis optio architecto.",,13.18,,Malware,Known Pattern A,Ignored,Medium,Samarth Sawhney,Opera/8.37.(X11; Linux x86_64; am-ET) Presto/2.9.184 Version/12.00,Segment B,"Tiruppur, West Bengal",202.13.56.109,,Alert Data,Firewall
2021-03-13 17:02:46,88.187.28.159,153.169.54.116,34004,51057,UDP,1342,Data,HTTP,Nam culpa voluptatem quos. Nobis magni dolore natus. Reprehenderit nostrum deleniti asperiores ipsum quia ullam. Autem aliquid non quas.,,51.88,Alert Triggered,Malware,Known Pattern A,Blocked,High,Neelofar Savant,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.44.5 (KHTML, like Gecko) Version/5.0 Safari/532.44.5",Segment B,"Karimnagar, Meghalaya",,Log Data,Alert Data,Firewall
2022-09-18 06:06:24,185.230.126.193,154.184.118.151,46897,11485,UDP,594,Data,HTTP,Quo esse quod suscipit eius corrupti vero. Rerum corporis officia asperiores nihil.,,83.82,,Intrusion,Known Pattern A,Ignored,Medium,Akarsh Sanghvi,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; lt-LT) AppleWebKit/531.12.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.12.4",Segment A,"Dharmavaram, Gujarat",173.232.67.75,,,Firewall
2022-03-11 15:39:46,136.210.61.40,11.2.58.178,42532,55129,UDP,210,Control,DNS,Temporibus praesentium error temporibus beatae dolor impedit. Molestias iusto porro eos ipsa tempora sint.,IoC Detected,60.42,,DDoS,Known Pattern B,Ignored,Medium,Samarth Shere,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),Segment A,"Kochi, Tripura",,,Alert Data,Server
2023-06-13 09:11:09,184.70.180.85,188.182.62.225,10581,2929,ICMP,524,Control,DNS,Ullam voluptatibus dolorem nam corporis dolorem rerum eum. Ducimus fugiat autem laudantium unde magni. Eos ipsam illum. Distinctio enim esse magni.,IoC Detected,73.61,,Intrusion,Known Pattern A,Blocked,Medium,Lagan Rege,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/47.0.871.0 Mobile/57E681 Safari/532.0",Segment B,"Sirsa, Nagaland",139.253.216.173,Log Data,,Firewall
2021-05-26 01:45:44,171.48.43.173,68.80.202.3,43888,41792,TCP,1307,Control,FTP,"Eligendi earum expedita exercitationem ipsa praesentium dicta. Deleniti corporis placeat sint.
Aspernatur deleniti placeat laudantium odit reiciendis dolores. Tempora dolor numquam sequi ea.",IoC Detected,61.63,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Jivika Koshy,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_1 rv:6.0; nl-BE) AppleWebKit/533.39.1 (KHTML, like Gecko) Version/4.0.2 Safari/533.39.1",Segment A,"Dindigul, Karnataka",,Log Data,Alert Data,Firewall
2020-02-07 07:45:07,206.249.30.189,101.210.167.139,61745,61221,UDP,833,Data,FTP,Ex officiis ducimus quaerat cum quibusdam consequatur. Nesciunt quia incidunt.,,81.82,,Malware,Known Pattern B,Ignored,High,Saksham Korpal,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),Segment C,"Darbhanga, Manipur",164.4.240.58,,,Firewall
2021-04-27 15:06:33,121.209.93.176,66.31.25.198,6167,34402,TCP,808,Data,HTTP,Quis debitis illo nihil exercitationem dolores fuga. Nemo quos qui voluptatem. Quidem adipisci necessitatibus adipisci.,,69.32,,DDoS,Known Pattern B,Ignored,High,Vidur Sandhu,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.875.0 Safari/533.1",Segment B,"Kochi, Haryana",,Log Data,Alert Data,Firewall
2020-06-12 01:34:29,28.72.132.80,119.6.125.207,23371,53579,UDP,715,Control,FTP,Voluptatibus dolores repellat possimus accusamus asperiores repellendus. Nobis dicta est distinctio.,,87.32,,DDoS,Known Pattern B,Blocked,High,Sahil Magar,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),Segment B,"Raiganj, Rajasthan",,,,Firewall
2020-09-12 07:38:48,30.239.249.167,177.242.88.71,62607,46712,TCP,630,Data,FTP,Sunt cupiditate dolore inventore corporis dolorum nobis. Adipisci assumenda nesciunt eos perspiciatis ducimus. Alias unde animi doloremque.,IoC Detected,33.1,,Malware,Known Pattern B,Logged,Medium,Kavya Guha,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7 rv:2.0; wal-ET) AppleWebKit/533.5.7 (KHTML, like Gecko) Version/5.0.3 Safari/533.5.7",Segment A,"Karaikudi, Assam",211.123.181.175,Log Data,Alert Data,Server
2021-10-03 18:13:11,66.104.219.77,87.71.140.235,22819,8809,TCP,765,Data,HTTP,"Eos quidem laboriosam voluptate.
Voluptate distinctio reiciendis expedita consectetur. Deserunt perspiciatis esse adipisci repellendus dolorem.",,93.59,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Umang Dora,Opera/8.83.(Windows NT 5.1; an-ES) Presto/2.9.190 Version/12.00,Segment B,"Adoni, Maharashtra",89.90.138.45,Log Data,,Firewall
2021-11-29 13:42:11,45.55.148.14,20.21.109.166,55033,9150,ICMP,553,Control,DNS,Nesciunt quibusdam accusamus quis quo. Quaerat est suscipit porro velit molestiae. Aliquam occaecati sapiente numquam.,IoC Detected,61.15,,DDoS,Known Pattern B,Ignored,Low,Kartik Doshi,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),Segment B,"Jaipur, Tripura",,Log Data,,Firewall
2022-08-01 09:29:37,125.75.182.233,126.207.120.25,15805,36051,UDP,1415,Control,DNS,Quibusdam iure excepturi. Recusandae autem ipsum ducimus quod cupiditate harum quasi. Corrupti temporibus eveniet cupiditate explicabo dolores facere aut.,IoC Detected,21.53,,Malware,Known Pattern B,Logged,High,Lakshit D’Alia,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; zh-HK) AppleWebKit/534.20.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.20.1",Segment A,"Rajpur Sonarpur, Tamil Nadu",52.119.144.11,,,Firewall
2023-09-19 22:03:56,81.222.41.213,65.252.121.196,60894,7402,ICMP,754,Control,FTP,"Consequatur porro nesciunt itaque. Reiciendis fugit cumque ex dolorem.
Veritatis culpa molestias quas ullam quo.",,17.8,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Alia Ganguly,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),Segment A,"Karawal Nagar, Nagaland",,,,Server
2022-12-04 08:21:26,76.6.135.49,168.26.20.109,52016,47387,TCP,418,Control,FTP,"Fuga non doloremque praesentium.
Officiis blanditiis repellat voluptates quo. Suscipit voluptatem voluptatum iusto eaque itaque. Fugit qui libero hic tempore distinctio.",,82.49,,DDoS,Known Pattern B,Blocked,High,Hunar Buch,Mozilla/5.0 (Android 1.6; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,Segment C,"Danapur, West Bengal",141.238.13.143,,,Server
2020-01-28 03:10:18,190.252.239.125,181.55.111.117,48232,46212,TCP,788,Data,DNS,"Consectetur corporis expedita eius dolorum dolor tempora.
Est maiores atque in asperiores. Minus suscipit libero. Quidem architecto perspiciatis atque.",IoC Detected,0.36,,Malware,Known Pattern A,Logged,High,Anahi Mannan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/22.0.895.0 Safari/531.0",Segment C,"Surat, Chhattisgarh",208.164.212.175,Log Data,,Firewall
2023-05-13 03:10:34,131.175.135.70,85.179.32.83,19371,62349,ICMP,410,Control,DNS,Reprehenderit perferendis ea. Cum similique porro accusantium corrupti explicabo.,,34.33,,Intrusion,Known Pattern A,Logged,Medium,Pari Bawa,Opera/8.67.(X11; Linux x86_64; lzh-TW) Presto/2.9.179 Version/12.00,Segment B,"Nellore, Chhattisgarh",119.248.148.27,,,Firewall
2021-12-07 08:55:55,44.248.52.234,25.15.41.10,41531,4234,TCP,327,Control,DNS,"Possimus neque consequatur ullam omnis delectus modi. Amet dignissimos culpa commodi officia neque.
Tempore nobis deleniti quasi. Sequi aperiam eligendi aut expedita recusandae.",IoC Detected,15.52,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Pihu Handa,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; bo-IN) AppleWebKit/533.39.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.39.1",Segment C,"Ghaziabad, Mizoram",,,,Firewall
2021-10-23 03:41:38,189.179.214.200,14.192.139.48,23623,22129,UDP,434,Control,DNS,Doloremque porro ipsa. Praesentium porro repellat veritatis. Labore temporibus perspiciatis neque id unde.,IoC Detected,62.45,,Intrusion,Known Pattern A,Logged,High,Kavya Gupta,Opera/9.44.(Windows 98; Win 9x 4.90; hu-HU) Presto/2.9.190 Version/10.00,Segment A,"Ahmednagar, Arunachal Pradesh",,Log Data,,Firewall
2020-08-31 10:36:19,40.158.165.189,157.198.209.199,46413,58380,UDP,794,Data,HTTP,Nihil quae consequatur accusantium. Doloremque reprehenderit facilis incidunt. Quae sed voluptatem modi distinctio aut.,IoC Detected,36.69,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Mishti Gopal,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6 rv:6.0; sat-IN) AppleWebKit/535.2.7 (KHTML, like Gecko) Version/5.0 Safari/535.2.7",Segment A,"Vellore, Arunachal Pradesh",,,,Firewall
2021-03-11 14:33:12,106.213.197.20,189.170.100.88,23073,64682,TCP,209,Data,DNS,"Eaque fugiat repellendus. Aspernatur est cumque fuga dicta corporis a.
Perspiciatis suscipit debitis ex impedit. Earum harum est ea atque esse eum quidem.",,42.71,Alert Triggered,Malware,Known Pattern A,Logged,High,Ira Manda,Opera/9.71.(X11; Linux x86_64; be-BY) Presto/2.9.164 Version/12.00,Segment B,"Begusarai, Kerala",125.64.249.130,Log Data,Alert Data,Firewall
2023-05-11 03:35:59,193.108.237.192,184.3.17.156,8399,51853,UDP,117,Control,DNS,Necessitatibus porro consequuntur molestias qui ullam. Laborum incidunt consequatur nostrum cumque a dolorum. Repudiandae hic cum illum sed praesentium maiores aliquid.,IoC Detected,40.71,,Malware,Known Pattern B,Blocked,Medium,Lakshay Date,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:3.0; ur-PK) AppleWebKit/532.28.1 (KHTML, like Gecko) Version/4.1 Safari/532.28.1",Segment A,"Jammu, Tamil Nadu",,,Alert Data,Firewall
2022-04-05 22:07:54,178.97.140.48,30.125.194.29,39476,48531,UDP,229,Data,FTP,Minus perferendis provident quaerat. Inventore facilis maxime asperiores quia.,,75.05,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Dishani Bhasin,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/43.0.835.0 Safari/536.0",Segment C,"Muzaffarpur, Madhya Pradesh",174.48.242.101,Log Data,,Firewall
2020-09-21 18:54:56,186.196.249.11,86.143.177.26,4990,5134,UDP,938,Control,HTTP,"Laudantium nihil dolor non optio nemo omnis adipisci. Numquam itaque iure autem cum odit.
Nihil culpa assumenda impedit molestiae ea. Ea vel illum accusantium dolores est.",,24.71,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Mahika Kala,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; en-CA) AppleWebKit/533.8.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.8.5",Segment A,"Tinsukia, Bihar",,,Alert Data,Firewall
2021-11-01 18:35:29,9.163.98.18,59.16.35.38,55186,47176,ICMP,1234,Data,HTTP,Labore error architecto doloribus a culpa soluta architecto. Minima sequi eius in mollitia minima. Ipsam ratione quo possimus pariatur.,IoC Detected,58.24,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Indrajit Bansal,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),Segment C,"Raichur, Maharashtra",147.79.155.175,,Alert Data,Firewall
2022-05-06 01:03:03,163.58.71.155,64.238.58.204,35616,32411,ICMP,971,Data,FTP,"Quia sapiente debitis aliquid aperiam quaerat. Perferendis ex dicta architecto aliquid. Quod ullam numquam.
Saepe at nisi et voluptates libero ipsa est. Ullam eligendi magnam laborum fugit eos eos.",IoC Detected,82.05,,Malware,Known Pattern A,Blocked,Low,Yuvaan Sanghvi,"Mozilla/5.0 (Windows CE) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/60.0.844.0 Safari/532.1",Segment C,"Satara, Assam",,,,Server
2020-08-23 04:50:12,101.30.126.179,39.195.105.106,33652,52020,ICMP,1365,Control,FTP,Excepturi laudantium sint culpa fuga tempore. Corrupti porro praesentium suscipit quos. Occaecati libero vitae laboriosam id velit consequuntur.,,49.65,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Uthkarsh Soni,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.12.5 (KHTML, like Gecko) Version/4.1 Safari/531.12.5",Segment C,"Sri Ganganagar, Himachal Pradesh",,,,Firewall
2021-06-12 14:18:29,59.163.228.186,129.171.225.138,45445,61945,ICMP,1333,Control,DNS,Perspiciatis eum asperiores provident excepturi pariatur. Perspiciatis molestiae enim velit. Labore quae cum explicabo ab.,,93.49,Alert Triggered,DDoS,Known Pattern B,Logged,High,Samarth Sahota,Opera/9.89.(X11; Linux x86_64; om-KE) Presto/2.9.161 Version/10.00,Segment C,"Ongole, Uttarakhand",,Log Data,Alert Data,Firewall
2022-10-16 06:06:08,157.45.19.165,198.176.185.82,19605,29780,UDP,195,Control,HTTP,Est modi voluptates earum a eveniet. Consequatur doloremque dignissimos fugiat dignissimos reiciendis tenetur. Tempora voluptas dignissimos recusandae placeat odio ex.,IoC Detected,91.87,Alert Triggered,Malware,Known Pattern B,Logged,High,Samarth Luthra,Opera/9.49.(X11; Linux i686; the-NP) Presto/2.9.182 Version/12.00,Segment B,"Madurai, Uttarakhand",,,,Firewall
2020-07-27 06:07:26,164.182.19.185,77.71.130.33,51977,36297,TCP,67,Data,FTP,Commodi blanditiis neque quis. Fugit minus consequuntur autem exercitationem temporibus architecto. Ullam sequi doloremque earum error accusantium vero.,IoC Detected,90.22,,DDoS,Known Pattern B,Ignored,High,Alia Kata,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/35.0.842.0 Safari/535.0",Segment A,"Bangalore, Tripura",,Log Data,,Firewall
2023-02-07 11:38:58,222.79.73.128,34.219.125.64,49209,44499,TCP,133,Control,HTTP,"Aut fugit id temporibus nam dolorum praesentium. Magni esse doloribus quisquam. Ut porro occaecati quod beatae voluptatem.
Id iusto illum ullam reiciendis. Minima neque suscipit neque.",IoC Detected,57.98,Alert Triggered,Malware,Known Pattern B,Ignored,High,Khushi Kala,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4 rv:5.0; pl-PL) AppleWebKit/534.48.7 (KHTML, like Gecko) Version/5.0.4 Safari/534.48.7",Segment A,"Karawal Nagar, Uttarakhand",57.160.51.199,Log Data,Alert Data,Server
2023-06-09 20:42:19,201.162.172.209,122.94.117.233,26342,61855,ICMP,1206,Control,DNS,Fugit debitis nihil culpa. Fuga ullam voluptates neque adipisci dolore asperiores.,IoC Detected,97.31,Alert Triggered,Malware,Known Pattern A,Blocked,High,Shamik Barad,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/13.9q9570.0 Mobile/69R673 Safari/536.2",Segment B,"Agra, Bihar",,,Alert Data,Firewall
2021-12-26 08:26:44,41.61.175.176,218.172.154.103,11876,55038,ICMP,992,Control,FTP,"Repellat aperiam doloribus similique animi quisquam. Distinctio quasi laborum totam magnam aspernatur quam deserunt.
Rem harum quos ad.",IoC Detected,89.4,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Tushar Sant,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),Segment C,"Guntur, Uttar Pradesh",,,Alert Data,Server
2020-03-24 07:38:20,61.218.46.129,138.217.72.132,15335,38849,ICMP,1386,Data,HTTP,Non ab eaque nihil. Et magni eligendi ipsum veritatis dolores blanditiis. Iure vero accusantium eum eligendi eligendi consequatur.,IoC Detected,7.27,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Veer Vohra,Opera/9.84.(Windows 95; nn-NO) Presto/2.9.175 Version/10.00,Segment C,"Vadodara, West Bengal",,,,Server
2023-09-21 02:47:02,214.234.45.88,214.139.242.96,51429,18204,TCP,909,Control,HTTP,Eum nobis a repellat. Aliquid molestiae nobis placeat vitae. Minus temporibus tempora possimus deserunt sequi.,IoC Detected,77.7,,Intrusion,Known Pattern B,Ignored,Low,Vaibhav Agate,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1),Segment A,"Bhagalpur, Karnataka",148.216.179.70,,,Server
2021-11-23 22:34:15,19.213.105.114,44.247.211.22,57285,38783,ICMP,1055,Control,HTTP,"Impedit sit vel. Quod tenetur maiores molestiae dolor.
Natus porro saepe soluta totam nihil. Repellendus libero nulla facere.",IoC Detected,31.45,Alert Triggered,Malware,Known Pattern B,Logged,High,Anvi Venkataraman,Mozilla/5.0 (Android 5.0.1; Mobile; rv:13.0) Gecko/13.0 Firefox/13.0,Segment A,"Guwahati, Uttar Pradesh",,,Alert Data,Server
2021-08-11 20:37:22,202.53.123.6,44.140.241.185,61970,22864,ICMP,366,Data,DNS,Quo quo deleniti reiciendis beatae doloribus. Maxime architecto voluptas necessitatibus. Doloribus sapiente magni rem voluptate.,,46.13,,DDoS,Known Pattern A,Ignored,Medium,Neelofar Chander,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/34.0.807.0 Mobile/07D778 Safari/533.2",Segment B,"Guna, Uttarakhand",,,,Server
2021-04-03 05:56:18,72.251.28.239,43.43.21.185,47818,49988,UDP,953,Data,HTTP,Temporibus eius iure cumque omnis beatae ipsa. Est esse facere repellat. Ratione corrupti sequi sunt libero. Pariatur perspiciatis dicta eius itaque maiores.,,99.82,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Aaina Ramachandran,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/14.6o4972.0 Mobile/46I598 Safari/536.1",Segment B,"Sambhal, Haryana",191.71.178.29,,,Server
2023-06-28 08:15:37,146.79.17.30,169.61.56.247,31602,50698,ICMP,1361,Data,FTP,"Aliquam aliquam est culpa natus laudantium. Hic commodi quibusdam eum.
Id deleniti laboriosam aliquid rem sequi illo adipisci. Molestias quidem minima corporis illum.",IoC Detected,63.18,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Saira Chaudhuri,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),Segment C,"Sultan Pur Majra, Andhra Pradesh",157.245.34.219,Log Data,,Firewall
2021-03-07 12:02:19,166.111.237.78,217.245.135.37,45589,42987,TCP,496,Control,FTP,Harum voluptates omnis placeat. Veniam vero provident ducimus molestias eius maxime odit.,,70.48,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Manjari Upadhyay,Opera/8.11.(X11; Linux i686; tig-ER) Presto/2.9.181 Version/10.00,Segment B,"Durgapur, Nagaland",,,Alert Data,Server
2020-04-05 07:35:56,184.72.183.149,18.224.39.6,59757,35674,UDP,669,Control,DNS,"Voluptatum libero neque ea laudantium laudantium.
Ad facilis temporibus explicabo fugit necessitatibus quia sit. Ab numquam pariatur harum.",,78.99,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Riaan Chopra,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),Segment C,"Hindupur, Jharkhand",39.63.95.188,,Alert Data,Server
